date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2010-12-31,95.43448638916016,13.934616088867188,,20.29486083984375,9.773897171020508,26.109737396240234,10.257923126220703,19.312070846557617,,9.22926139831543,24.227237701416016,15.477293014526367
2011-01-31,98.17172241210938,14.058881759643555,,21.84868049621582,10.086091041564941,27.274213790893555,10.621759414672852,19.194927215576172,,9.453003883361816,24.492069244384766,15.472855567932129
2011-02-28,101.58196258544922,14.431923866271973,,23.458589553833008,10.36284351348877,27.85371208190918,10.854707717895508,19.753223419189453,,9.569228172302246,25.2574462890625,16.40089988708496
2011-03-31,101.15469360351562,14.636734008789062,,23.81999969482422,10.07994270324707,28.35042381286621,10.650365829467773,19.886159896850586,,9.49770736694336,25.597612380981445,16.251079559326172
2011-04-30,104.53644561767578,14.996973991394043,,24.118961334228516,10.100152969360352,29.253536224365234,10.965203285217285,21.068817138671875,,9.979591369628906,27.368457794189453,16.931859970092773
2011-05-31,103.36410522460938,14.586006164550781,,23.1090087890625,9.767187118530273,28.44471549987793,10.850384712219238,21.596874237060547,,10.193266868591309,28.04414176940918,16.885942459106445
2011-06-30,101.11904907226562,14.446561813354492,,22.581554412841797,9.46504020690918,28.149913787841797,10.538735389709473,20.874977111816406,,10.075896263122559,27.593687057495117,16.789894104003906
2011-07-31,99.58756256103516,14.02554988861084,,22.995695114135742,9.158679008483887,26.34477424621582,10.626224517822266,20.75211524963379,,10.084357261657715,26.62849998474121,16.614526748657227
2011-08-31,94.1126480102539,13.040328025817871,,20.64649772644043,8.27994155883789,24.612770080566406,10.06218147277832,20.792510986328125,,10.303252220153809,26.066577911376953,15.742945671081543
2011-09-30,87.12852478027344,10.833730697631836,,17.599454879760742,7.308375358581543,22.197067260742188,9.716350555419922,19.964582443237305,,10.22116756439209,24.763259887695312,14.607376098632812
2011-10-31,97.13832092285156,12.77953052520752,,21.050678253173828,8.386655807495117,25.52970314025879,10.749312400817871,21.042810440063477,,10.70328140258789,26.332599639892578,16.406570434570312
2011-11-30,96.7435302734375,12.805499076843262,,21.40096664428711,7.958005905151367,25.88874626159668,10.588133811950684,21.625825881958008,,10.813843727111816,26.58369255065918,16.288835525512695
2011-12-31,97.13832092285156,12.42712116241455,,20.875534057617188,8.076041221618652,25.781801223754883,10.517875671386719,22.02580451965332,,11.05033016204834,27.21925163269043,16.406570434570312
2012-01-31,102.2876968383789,13.888249397277832,,21.436969757080078,8.790493965148926,27.85405921936035,11.219732284545898,21.910255432128906,,10.770363807678223,28.24774169921875,17.4744873046875
2012-02-29,106.72753143310547,13.809810638427734,,22.70760154724121,9.22813892364502,28.63076400756836,12.016695976257324,22.731124877929688,,10.83558177947998,28.547565460205078,18.265323638916016
2012-03-31,109.67961883544922,13.809810638427734,,21.758413314819336,9.878364562988281,28.77687644958496,12.51894760131836,23.31257438659668,,10.882165908813477,29.67591667175293,19.0688419342041
2012-04-30,109.42487335205078,13.749898910522461,,21.687204360961914,9.67783260345459,28.594284057617188,12.417563438415527,23.504762649536133,,11.177165031433105,29.746362686157227,19.3481502532959
2012-05-31,102.85333251953125,12.68126392364502,,19.370532989501953,8.787199974060059,26.786380767822266,11.630537033081055,23.229694366455078,,11.239853858947754,28.667856216430664,18.28337860107422
2012-06-30,106.47549438476562,13.232453346252441,,20.20465660095215,9.182337760925293,27.558979034423828,11.963669776916504,23.91048812866211,,11.594037055969238,30.142885208129883,18.57184600830078
2012-07-31,108.29330444335938,13.134529113769531,,21.305587768554688,9.239099502563477,27.798084259033203,12.231683731079102,24.67059326171875,,11.996148109436035,30.608339309692383,18.53533172607422
2012-08-31,111.00630187988281,13.439888954162598,,21.880661010742188,9.554208755493164,28.225027084350586,12.745868682861328,24.552879333496094,,11.499467849731445,30.967117309570312,19.391000747680664
2012-09-30,113.216064453125,13.873434066772461,,22.461868286132812,9.825204849243164,28.35699462890625,12.887996673583984,24.809072494506836,,11.512130737304688,31.987655639648438,19.918882369995117
2012-10-31,111.74908447265625,13.654287338256836,,22.104602813720703,10.062216758728027,28.50929069519043,12.118505477905273,24.677400588989258,,11.796980857849121,32.07453536987305,19.680816650390625
